x,z,d
-18.5,-4.5,4.5
-18,-4.5,4.5
-17.5,-4.5,4.5
-17,-4.5,4.5
-16.5,-4.5,4.5
-16,-4.5,4.5
-15.5,-4.5,4.5
-15,-4.5,4.5
-14.5,-4.5,4.5
-14,-4.5,4.5
-13.5,-4.5,4.5
-13,-4.5,4.5
-12.5,-4.5,4.5
-12,-4.5,4.5
-11.5,-4.5,4.5
-11,-4.5,4.5
-10.5,-4.5,4.5
-10,-4.5,4.5
-9.5,-4.5,4.5
-9,-4.5,4.5
-8.5,-4.5,4.5
-8,-4.5,4.5
-7.5,-4.5,4.5
-7,-4.5,4.5
-6.5,-4.5,4.5
-6,-4.5,4.5
-5.5,-4.5,4.5
-5,-4.5,4.5
-4.5,-4.5,4.5
-4,-4.5,4.5
-3.5,-4.5,4.5
-3,-4.5,4.5
-2.5,-4.5,4.5
-2,-4.5,4.5
-1.5,-4.5,4.5
-1,-4.5,4.5
-0.5,-4.5,4.5
0,-4.5,4.5
0.5,-4.5,4.5
1,-4.5,4.5
1.5,-4.5,4.5
2,-4.5,4.5
2.5,-4.5,4.5
3,-4.5,4.5
3.5,-4.5,4.5
4,-4.5,4.5
4.5,-4.5,4.5
5,-4.5,4.5
5.5,-4.5,4.5
6,-4.5,4.5
6.5,-4.5,4.5
7,-4.5,4.5
7.5,-4.5,4.5
8,-4.5,4.5
8.5,-4.5,4.5
9,-4.5,4.5
9.5,-4.5,4.5
10,-4.5,4.5
10.5,-4.5,4.5
11,-4.5,4.5
11.5,-4.5,4.5
12,-4.5,4.5
12.5,-4.5,4.5
13,-4.5,4.5
13.5,-4.5,4.5
14,-4.5,4.5
14.5,-4.5,4.5
15,-4.5,4.5
15.5,-4.5,4.5
16,-4.5,4.5
16.5,-4.5,4.5
17,-4.5,4.5
17.5,-4.5,4.5
18,-4.5,4.5
18.5,-4.5,4.5
19,-4.5,4.5
19.5,-4.5,4.5
20,-4.5,4.5
20.5,-4.5,4.5
21,-4.5,4.5
21.5,-4.5,4.5
22,-4.5,4.5
22.5,-4.5,4.5
23,-4.5,4.5
23.5,-4.5,4.5
24,-4.5,4.5
24.5,-4.5,4.5000343
25,-4.5,4.500261
25.5,-4.5,4.5364184
26,-4.5,4.619948
26.5,-4.5,4.751408
27,-4.5,4.9277816
27.5,-4.5,5.150497
28,-4.5,5.413905
28.5,-4.5,5.706551
29,-4.5,6.024906
29.5,-4.5,6.365696
30,-4.5,6.7283998
-30,-4.3333335,6.6176567
-29.5,-4.3333335,6.248563
-29,-4.3333335,5.900984
-28.5,-4.3333335,5.575594
-28,-4.3333335,5.2757964
-27.5,-4.3333335,5.0052786
-27,-4.3333335,4.7758555
-26.5,-4.3333335,4.5936975
-26,-4.3333335,4.4576783
-25.5,-4.3333335,4.3711195
-25,-4.3333335,4.3336043
-24.5,-4.3333335,4.3333697
-24,-4.3333335,4.333334
-23.5,-4.3333335,4.333334
-23,-4.3333335,4.333334
-22.5,-4.3333335,4.333334
-22,-4.3333335,4.333334
-21.5,-4.3333335,4.333334
-21,-4.3333335,4.333334
-20.5,-4.3333335,4.333334
-20,-4.3333335,4.333334
-19.5,-4.3333335,4.333334
-19,-4.3333335,4.333334
-18.5,-4.3333335,4.333334
-18,-4.3333335,4.333334
-17.5,-4.3333335,4.333334
-17,-4.3333335,4.333334
