x,z,d
91.5,-9.5,9.999999
92,-9.5,9.999999
92.5,-9.5,9.999999
93,-9.5,9.999999
93.5,-9.5,9.999999
94,-9.5,9.999999
94.5,-9.5,9.999999
95,-9.5,9.999999
95.5,-9.5,9.999999
96,-9.5,9.999999
96.5,-9.5,9.999999
97,-9.5,9.999999
97.5,-9.5,9.999999
98,-9.5,9.999999
98.5,-9.5,9.999999
99,-9.5,9.999999
99.5,-9.5,9.999999
100,-9.5,9.999999
100.5,-9.5,9.999999
101,-9.5,9.999999
101.5,-9.5,9.999999
102,-9.5,9.999999
102.5,-9.5,9.999999
103,-9.5,9.999999
103.5,-9.5,9.999999
104,-9.5,9.999999
104.5,-9.5,9.999999
105,-9.5,9.999999
105.5,-9.5,9.999999
106,-9.5,9.999999
106.5,-9.5,9.999999
107,-9.5,9.999999
107.5,-9.5,9.999999
108,-9.5,9.999999
108.5,-9.5,9.999999
109,-9.5,9.999999
109.5,-9.5,9.999999
110,-9.5,9.999999
110.5,-9.5,9.999999
111,-9.5,9.999999
111.5,-9.5,9.999999
112,-9.5,9.999999
112.5,-9.5,9.999999
113,-9.5,9.999999
113.5,-9.5,9.999999
114,-9.5,9.999999
114.5,-9.5,9.999999
115,-9.5,9.999999
115.5,-9.5,9.999999
116,-9.5,9.999999
116.5,-9.5,9.999999
117,-9.5,9.999999
117.5,-9.5,9.999999
118,-9.5,9.999999
118.5,-9.5,9.999999
119,-9.5,9.999999
119.5,-9.5,9.999999
120,-9.5,9.999999
120.5,-9.5,9.999999
121,-9.5,9.999999
121.5,-9.5,9.999999
122,-9.5,9.999999
122.5,-9.5,9.999999
123,-9.5,9.999999
123.5,-9.5,9.999999
124,-9.5,9.999999
124.5,-9.5,9.999999
125,-9.5,9.999999
125.5,-9.5,9.999999
126,-9.5,9.999999
126.5,-9.5,9.999999
127,-9.5,9.999999
127.5,-9.5,9.999999
128,-9.5,9.999999
128.5,-9.5,9.999999
129,-9.5,9.999999
129.5,-9.5,9.999999
130,-9.5,9.999999
130.5,-9.5,9.999999
131,-9.5,9.999999
131.5,-9.5,9.999999
132,-9.5,9.999999
132.5,-9.5,9.999999
133,-9.5,9.999999
133.5,-9.5,9.999999
134,-9.5,9.999999
134.5,-9.5,9.999999
135,-9.5,10.002602
135.5,-9.5,10.012656
136,-9.5,10.044935
136.5,-9.5,10.101102
137,-9.5,10.176824
137.5,-9.5,10.271784
138,-9.5,10.385632
138.5,-9.5,10.523002
139,-9.5,10.679354
139.5,-9.5,10.852584
140,-9.5,11.042131
140.5,-9.5,11.247891
141,-9.5,11.473444
141.5,-9.5,11.712846
142,-9.5,11.965504
142.5,-9.5,12.230823
143,-9.5,12.509871
143.5,-9.5,12.802467
144,-9.5,13.10542
144.5,-9.5,13.418221
145,-9.5,13.740383
145.5,-9.5,14.073556
146,-9.5,14.4156
146.5,-9.5,14.765194
147,-9.5,15.121947
147.5,-9.5,15.485555
148,-9.5,15.857676
148.5,-9.5,16.235565
149,-9.5,16.618933
149.5,-9.5,17.0075
150,-9.5,17.401577
70,-9.25,17.250532
70.5,-9.25,16.853205
71,-9.25,16.461287
71.5,-9.25,16.074482
72,-9.25,15.693065
72.5,-9.25,15.317319
73,-9.25,14.949964
73.5,-9.25,14.589387
74,-9.25,14.235895
74.5,-9.25,13.8898735
75,-9.25,13.552642
75.5,-9.25,13.22635
76,-9.25,12.909376
76.5,-9.25,12.602221
77,-9.25,12.3054
77.5,-9.25,12.022125
78,-9.25,11.752614
78.5,-9.25,11.495823
79,-9.25,11.252358
79.5,-9.25,11.022838
80,-9.25,10.8133
80.5,-9.25,10.62017
81,-9.25,10.443574
81.5,-9.25,10.284103
82,-9.25,10.143918
82.5,-9.25,10.027676
83,-9.25,9.930689
83.5,-9.25,9.85333
84,-9.25,9.79593
84.5,-9.25,9.762937
85,-9.25,9.752659
85.5,-9.25,9.749999
86,-9.25,9.749999
86.5,-9.25,9.749999
87,-9.25,9.749999
87.5,-9.25,9.749999
88,-9.25,9.749999
88.5,-9.25,9.749999
89,-9.25,9.749999
89.5,-9.25,9.749999
90,-9.25,9.749999
90.5,-9.25,9.749999
91,-9.25,9.749999
91.5,-9.25,9.749999
92,-9.25,9.749999
92.5,-9.25,9.749999
93,-9.25,9.749999
93.5,-9.25,9.749999
94,-9.25,9.749999
94.5,-9.25,9.749999
95,-9.25,9.749999
95.5,-9.25,9.749999
96,-9.25,9.749999
96.5,-9.25,9.749999
97,-9.25,9.749999
97.5,-9.25,9.749999
98,-9.25,9.749999
98.5,-9.25,9.749999
99,-9.25,9.749999
99.5,-9.25,9.749999
100,-9.25,9.749999
100.5,-9.25,9.749999
101,-9.25,9.749999
101.5,-9.25,9.749999
102,-9.25,9.749999
102.5,-9.25,9.749999
103,-9.25,9.749999
103.5,-9.25,9.749999
104,-9.25,9.749999
104.5,-9.25,9.749999
105,-9.25,9.749999
105.5,-9.25,9.749999
