x,z,d
22,-7.9175,64.19738
22.550001,-7.9175,63.649452
23.1,-7.9175,63.101563
23.65,-7.9175,62.553703
24.2,-7.9175,62.005882
24.75,-7.9175,61.458103
25.300001,-7.9175,60.910355
25.85,-7.9175,60.362656
26.400002,-7.9175,59.81499
26.95,-7.9175,59.267365
27.5,-7.9175,58.719795
28.050001,-7.9175,58.172256
28.6,-7.9175,57.62477
29.150002,-7.9175,57.077328
29.7,-7.9175,56.52993
30.25,-7.9175,55.98259
30.800001,-7.9175,55.43529
31.35,-7.9175,54.888054
31.900002,-7.9175,54.340862
32.45,-7.9175,53.793728
33,-7.9175,53.24666
33.55,-7.9175,52.699642
34.100002,-7.9175,52.152683
34.65,-7.9175,51.605785
35.2,-7.9175,51.058956
35.75,-7.9175,50.512196
36.3,-7.9175,49.965504
36.850002,-7.9175,49.418873
37.4,-7.9175,48.87232
37.95,-7.9175,48.32584
38.5,-7.9175,47.77944
39.05,-7.9175,47.233128
39.600002,-7.9175,46.68689
40.15,-7.9175,46.140736
40.7,-7.9175,45.59467
41.25,-7.9175,45.048706
41.8,-7.9175,44.502834
42.350002,-7.9175,43.95705
42.9,-7.9175,43.411373
43.45,-7.9175,42.865803
44,-7.9175,42.320347
44.55,-7.9175,41.775005
45.100002,-7.9175,41.22977
45.65,-7.9175,40.68466
46.2,-7.9175,40.139683
46.75,-7.9175,39.594837
47.3,-7.9175,39.05013
47.850002,-7.9175,38.505558
48.4,-7.9175,37.96114
48.95,-7.9175,37.41688
49.5,-7.9175,36.87278
50.05,-7.9175,36.328846
50.600002,-7.9175,35.785088
51.15,-7.9175,35.241512
51.7,-7.9175,34.69813
52.25,-7.9175,34.15495
52.800003,-7.9175,33.611973
53.350002,-7.9175,33.06922
53.9,-7.9175,32.526695
54.45,-7.9175,31.984413
55,-7.9175,31.442379
55.550003,-7.9175,30.900612
56.100002,-7.9175,30.35912
56.65,-7.9175,29.817923
57.2,-7.9175,29.277033
57.75,-7.9175,28.736465
58.300003,-7.9175,28.196236
58.850002,-7.9175,27.656368
59.4,-7.9175,27.11688
59.95,-7.9175,26.577793
60.5,-7.9175,26.03913
61.050003,-7.9175,25.500912
61.600002,-7.9175,24.963171
62.15,-7.9175,24.425938
62.7,-7.9175,23.889238
63.25,-7.9175,23.353111
63.800003,-7.9175,22.817587
64.35,-7.9175,22.282715
64.9,-7.9175,21.74853
65.450005,-7.9175,21.215082
66,-7.9175,20.68243
66.55,-7.9175,20.150621
67.1,-7.9175,19.61973
67.65,-7.9175,19.08981
