x,z,d
4.0499997,-19.6875,10.434969
4.5,-19.6875,10.252015
4.95,-19.6875,10.070238
5.3999996,-19.6875,9.88846
5.85,-19.6875,9.707136
6.2999997,-19.6875,9.536392
6.75,-19.6875,9.369097
7.2,-19.6875,9.201801
7.6499996,-19.6875,9.034506
8.099999,-19.6875,8.873996
8.55,-19.6875,8.720172
9,-19.6875,8.566348
9.45,-19.6875,8.412524
9.9,-19.6875,8.26159
10.349999,-19.6875,8.120246
10.799999,-19.6875,7.978985
11.25,-19.6875,7.8377237
11.7,-19.6875,7.6968803
12.15,-19.6875,7.5660677
12.599999,-19.6875,7.4365463
13.049999,-19.6875,7.307027
13.5,-19.6875,7.1775055
13.95,-19.6875,7.054469
14.4,-19.6875,6.935952
14.849999,-19.6875,6.8174324
15.299999,-19.6875,6.698915
15.75,-19.6875,6.5824537
16.199999,-19.6875,6.4742713
16.65,-19.6875,6.366087
17.1,-19.6875,6.257904
17.55,-19.6875,6.149722
18,-19.6875,6.048765
18.449999,-19.6875,5.950314
18.9,-19.6875,5.8518615
19.35,-19.6875,5.7534103
19.8,-19.6875,5.656893
20.25,-19.6875,5.5676236
20.699999,-19.6875,5.478353
21.15,-19.6875,5.3890824
21.599998,-19.6875,5.299812
22.05,-19.6875,5.2157173
22.5,-19.6875,5.135126
22.949999,-19.6875,5.054536
23.4,-19.6875,4.973944
23.849998,-19.6875,4.893357
24.3,-19.6875,4.8201118
24.75,-19.6875,4.7477393
25.199999,-19.6875,4.6753693
25.65,-19.6875,4.602997
26.099998,-19.6875,4.5314064
26.55,-19.6875,4.466831
27,-19.6875,4.402257
27.449999,-19.6875,4.337682
27.9,-19.6875,4.273107
28.349998,-19.6875,4.210099
28.8,-19.6875,4.152928
29.25,-19.6875,4.095757
29.699999,-19.6875,4.038585
30.15,-19.6875,3.9814122
30.599998,-19.6875,3.925841
31.05,-19.6875,3.8757083
31.5,-19.6875,3.8255742
31.949999,-19.6875,3.7754414
32.399998,-19.6875,3.725307
32.85,-19.6875,3.6761537
33.3,-19.6875,3.632716
33.75,-19.6875,3.5892785
34.2,-19.6875,3.5458407
34.649998,-19.6875,3.5024047
35.1,-19.6875,3.4589972
35.55,-19.6875,3.4217026
36,-19.6875,3.3846402
36.45,-19.6875,3.3475788
36.899998,-19.6875,3.3105159
37.35,-19.6875,3.2734551
37.8,-19.6875,3.2406075
38.25,-19.6875,3.2096188
38.7,-19.6875,3.1786299
39.149998,-19.6875,3.1476429
39.6,-19.6875,3.116654
40.05,-19.6875,3.0875435
40.5,-19.6875,3.0623422
40.95,-19.6875,3.0371394
41.399998,-19.6875,3.011938
41.85,-19.6875,2.9867368
42.3,-19.6875,2.961534
42.75,-19.6875,2.9410844
43.199997,-19.6875,2.9213984
43.649998,-19.6875,2.901712
44.1,-19.6875,2.882026
44.55,-19.6875,2.86234
45,-19.6875,2.8442695
45.449997,-19.6875,2.8298411
45.899998,-19.6875,2.8154125
46.35,-19.6875,2.8009844
46.8,-19.6875,2.7865548
47.25,-19.6875,2.7721264
47.699997,-19.6875,2.7610261
48.149998,-19.6875,2.7516081
48.6,-19.6875,2.742189
49.05,-19.6875,2.7327712
49.5,-19.6875,2.7233531
49.949997,-19.6875,2.713934
50.399998,-19.6875,2.708983
50.85,-19.6875,2.7043397
51.3,-19.6875,2.6996982
51.75,-19.6875,2.6950548
52.199997,-19.6875,2.690413
52.649998,-19.6875,2.6863327
53.1,-19.6875,2.6862388
53.55,-19.6875,2.6861453
54,-19.6875,2.6860523
54.449997,-19.6875,2.6859584
54.899998,-19.6875,2.6858647
55.35,-19.6875,2.6867826
55.8,-19.6875,2.691023
56.25,-19.6875,2.695264
56.699997,-19.6875,2.699505
57.149998,-19.6875,2.7037456
57.6,-19.6875,2.707986
58.05,-19.6875,2.7133327
58.5,-19.6875,2.7217002
58.949997,-19.6875,2.730066
59.399998,-19.6875,2.7384331
59.85,-19.6875,2.7468007
60.3,-19.6875,2.7551665
60.75,-19.6875,2.7644446
61.199997,-19.6875,2.7767417
61.649998,-19.6875,2.7890375
62.1,-19.6875,2.8013334
62.55,-19.6875,2.8136303
63,-19.6875,2.8259263
63.449997,-19.6875,2.8387077
63.899998,-19.6875,2.8547428
64.35,-19.6875,2.8707778
64.799995,-19.6875,2.886813
65.25,-19.6875,2.902848
65.7,-19.6875,2.9188828
66.15,-19.6875,2.9349177
66.6,-19.6875,2.9543893
67.049995,-19.6875,2.9739814
67.5,-19.6875,2.9935746
67.95,-19.6875,3.0131664
68.4,-19.6875,3.0327587
68.85,-19.6875,3.0523505
69.299995,-19.6875,3.0744665
69.75,-19.6875,3.0974414
70.2,-19.6875,3.1204164
70.65,-19.6875,3.1433911
71.1,-19.6875,3.166365
71.549995,-19.6875,3.1893396
72,-19.6875,3.213843
72.45,-19.6875,3.2400346
72.9,-19.6875,3.2662246
73.35,-19.6875,3.2924163
